"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"42412-81623","PG","Kobi","Kobi Simmons","Simmons","0","1","3500","IND@CHA","CHA","IND","","","","",""
"42412-84697","SG","Jacob","Jacob Evans","Evans","8.375","16","3500","GS@SAC","GS","SAC","","","","",""
"42412-84698","SF","Dzanan","Dzanan Musa","Musa","8.787999877929687","25","3500","BKN@ORL","BKN","ORL","","","","",""
"42412-23772","PG","Yogi","Yogi Ferrell","Ferrell","9.896296748408565","27","3500","GS@SAC","SAC","GS","","","","",""
"42412-84701","C","Chimezie","Chimezie Metu","Metu","6.270000076293945","10","3500","MIL@SA","SA","MIL","","","","",""
"42412-84700","PF","Rodions","Rodions Kurucs","Kurucs","7.657894736842105","19","3500","BKN@ORL","BKN","ORL","","","","",""
"42412-84702","SG","Lonnie","Lonnie Walker","Walker","9.184615501990685","26","3500","MIL@SA","SA","MIL","","","","",""
"42412-58083","C","Jahlil","Jahlil Okafor","Okafor","16.52857171921503","21","3500","UTA@NO","NO","UTA","","","","",""
"42412-110308","SF","Jarrell","Jarrell Brantley","Brantley","5.650000095367432","2","3500","UTA@NO","UTA","NO","","","","",""
"42412-110310","PF","Zion","Zion Williamson","Williamson","0","0","3500","UTA@NO","NO","UTA","O","Knee","","",""
"42412-110313","C","Bol","Bol Bol","Bol","0","0","3500","DEN@ATL","DEN","ATL","GTD","Foot","","",""
"42412-9451","PF","Marvin","Marvin Williams","Williams","14.893939393939394","33","3500","IND@CHA","CHA","IND","","","","",""
"42412-110829","SG","Brian","Brian Bowen","Bowen","2.066666603088379","3","3500","IND@CHA","IND","CHA","","","","",""
"42412-110319","PG","Tremont","Tremont Waters","Waters","7.900000095367432","4","3500","BOS@WAS","BOS","WAS","","","","",""
"42412-84718","PF","Alize","Alize Johnson","Johnson","3.7","10","3500","IND@CHA","IND","CHA","","","","",""
"42412-110318","PF","Grant","Grant Williams","Williams","9.203225412676412","31","3500","BOS@WAS","BOS","WAS","","","","",""
"42412-84721","SF","Jarred","Jarred Vanderbilt","Vanderbilt","0.9750000238418579","4","3500","DEN@ATL","DEN","ATL","","","","",""
"42412-110321","SG","Romeo","Romeo Langford","Langford","5.177777608235677","9","3500","BOS@WAS","BOS","WAS","GTD","Illness","","",""
"42412-84720","SF","Melvin","Melvin Frazier","Frazier","2.5100000381469725","10","3500","BKN@ORL","ORL","BKN","","","","",""
"42412-110323","PF","Eric","Eric Paschall","Paschall","22.78125","32","3500","GS@SAC","GS","SAC","","","","",""
"42412-110322","SG","Jordan","Jordan Poole","Poole","13.563333129882812","30","3500","GS@SAC","GS","SAC","","","","",""
"42412-110324","SG","Miye","Miye Oni","Oni","0.06666666766007741","3","3500","UTA@NO","UTA","NO","","","","",""
"42412-110327","PG","Justin","Justin Wright-Foreman","Wright-Foreman","0","0","3500","UTA@NO","UTA","NO","","","","",""
"42412-110328","SF","Admiral","Admiral Schofield","Schofield","6.447618756975446","21","3500","BOS@WAS","WAS","BOS","","","","",""
"42412-110330","SG","Marial","Marial Shayok","Shayok","0","0","3500","OKC@PHI","PHI","OKC","","","","",""
"42412-110332","PG","Carsen","Carsen Edwards","Edwards","7.037499745686849","24","3500","BOS@WAS","BOS","WAS","","","","",""
"42412-110334","SG","Justin","Justin James","James","7.7055553860134545","18","3500","GS@SAC","SAC","GS","","","","",""
"42412-110340","C","Jaxson","Jaxson Hayes","Hayes","18.809091279000945","33","3500","UTA@NO","NO","UTA","","","","",""
"42412-82697","PG","Josh","Josh Gray","Gray","1.2000000476837158","2","3500","UTA@NO","NO","UTA","","","","",""
"42412-110347","SF","Keldon","Keldon Johnson","Johnson","2.200000047683716","2","3500","MIL@SA","SA","MIL","","","","",""
"42412-111371","PG","Justin","Justin Robinson","Robinson","3.2777777777777777","9","3500","BOS@WAS","WAS","BOS","","","","",""
"42412-110346","PF","Isaiah","Isaiah Roby","Roby","0","0","3500","CHI@DAL","DAL","CHI","GTD","Foot","","",""
"42412-110348","SG","Quinndary","Quinndary Weatherspoon","Weatherspoon","0","0","3500","MIL@SA","SA","MIL","","","","",""
"42412-111372","SF","Thanasis","Thanasis Antetokounmpo","Antetokounmpo","4.020000076293945","10","3500","MIL@SA","MIL","SA","","","","",""
"42412-19726","SF","Abdel","Abdel Nader","Nader","10.471429007393974","28","3500","OKC@PHI","OKC","PHI","","","","",""
"42412-110351","SG","Cody","Cody Martin","Martin","11.207142421177455","28","3500","IND@CHA","CHA","IND","","","","",""
"42412-110350","PF","Jalen","Jalen McDaniels","McDaniels","2.5999999046325684","2","3500","IND@CHA","CHA","IND","","","","",""
"42412-40208","PG","Raul","Raul Neto","Neto","8.106666564941406","30","3500","OKC@PHI","PHI","OKC","","","","",""
"42412-110354","PF","Nicolas","Nicolas Claxton","Claxton","9.100000169542101","9","3500","BKN@ORL","BKN","ORL","GTD","Hamstring","","",""
"42412-110356","SG","Nickeil","Nickeil Alexander-Walker","Alexander-Walker","11.037037037037036","27","3500","UTA@NO","NO","UTA","","","","",""
"42412-110359","C","Goga","Goga Bitadze","Bitadze","9.292592366536459","27","3500","IND@CHA","IND","CHA","","","","",""
"42412-110358","SG","Kyle","Kyle Guy","Guy","0","0","3500","GS@SAC","SAC","GS","","","","",""
"42412-110365","PF","Alen","Alen Smailagic","Smailagic","12.475000381469727","4","3500","GS@SAC","GS","SAC","","","","",""
"42412-110881","C","Vincent","Vincent Poirier","Poirier","5.166666666666667","9","3500","BOS@WAS","BOS","WAS","O","Finger","","",""
"42412-110882","SG","Adam","Adam Mokoka","Mokoka","1.2000000476837158","2","3500","CHI@DAL","CHI","DAL","","","","",""
"42412-9524","PG","Stephen","Stephen Curry","Curry","37.5","4","3500","GS@SAC","GS","SAC","O","Hand","","",""
"42412-20277","SG","Torrey","Torrey Craig","Craig","8.304166793823242","24","3500","DEN@ATL","DEN","ATL","","","","",""
"42412-16183","SF","JaKarr","JaKarr Sampson","Sampson","11.740000152587891","10","3500","IND@CHA","IND","CHA","","","","",""
"42412-85305","SF","Kenrich","Kenrich Williams","Williams","15.811763987821692","34","3500","UTA@NO","NO","UTA","","","","",""
"42412-82744","PG","Shaquille","Shaquille Harrison","Harrison","8.409524100167411","21","3500","CHI@DAL","CHI","DAL","","","","",""
"42412-40262","SG","Sterling","Sterling Brown","Brown","12.903846153846153","26","3500","MIL@SA","MIL","SA","","","","",""
"42412-18256","SF","Doug","Doug McDermott","McDermott","14.330556233723959","36","3500","IND@CHA","IND","CHA","","","","",""
"42412-84833","PF","Ryan","Ryan Broekhoff","Broekhoff","6.680000305175781","10","3500","CHI@DAL","DAL","CHI","O","Lower leg","","",""
"42412-66424","C","Justin","Justin Patton","Patton","1.7000000476837158","2","3500","OKC@PHI","OKC","PHI","","","","",""
"42412-15758","SF","Michael","Michael Kidd-Gilchrist","Kidd-Gilchrist","9.30000027743253","11","3500","IND@CHA","CHA","IND","","","","",""
"42412-9615","SG","Courtney","Courtney Lee","Lee","5.011110941569011","9","3500","CHI@DAL","DAL","CHI","","","","",""
"42412-15762","SF","Darius","Darius Miller","Miller","15.501448921535326","69","3500","UTA@NO","NO","UTA","O","Achilles","","",""
"42412-101266","SG","Cameron","Cameron Reynolds","Reynolds","8.984210365696958","19","3500","MIL@SA","MIL","SA","","","","",""
"42412-16790","PG","Brad","Brad Wanamaker","Wanamaker","15.048485033439867","33","3500","BOS@WAS","BOS","WAS","","","","",""
"42412-58270","PG","Edmond","Edmond Sumner","Sumner","10.508333206176758","12","3500","IND@CHA","IND","CHA","","","","",""
"42412-80816","SG","Malik","Malik Monk","Monk","15.98378444362331","37","3500","IND@CHA","CHA","IND","","","","",""
"42412-74163","PG","Josh","Josh Magette","Magette","2.6000000635782876","6","3500","BKN@ORL","ORL","BKN","","","","",""
"42412-80819","PF","Harry","Harry Giles","Giles","10.154545177112926","11","3500","GS@SAC","SAC","GS","","","","",""
"42412-80818","PF","T.J.","T.J. Leaf","Leaf","8.038095383417039","21","3500","IND@CHA","IND","CHA","","","","",""
"42412-80820","SG","Terrance","Terrance Ferguson","Ferguson","10.39655172413793","29","3500","OKC@PHI","OKC","PHI","","","","",""
"42412-9654","SF","Vince","Vince Carter","Carter","10.365517451845367","29","3500","DEN@ATL","ATL","DEN","","","","",""
"42412-58295","PF","D.J.","D.J. Wilson","Wilson","7.219999694824219","20","3500","MIL@SA","MIL","SA","","","","",""
"42412-80824","PG","Frank","Frank Jackson","Jackson","8.485714503696986","28","3500","UTA@NO","NO","UTA","","","","",""
"42412-48583","SG","Antonius","Antonius Cleveland","Cleveland","0","0","3500","CHI@DAL","DAL","CHI","","","","",""
"42412-101327","SF","BJ","BJ Johnson","Johnson","0","1","3500","BKN@ORL","ORL","BKN","","","","",""
"42412-116178","PG","Rayjon","Rayjon Tucker","Tucker","2.5999999046325684","2","3500","UTA@NO","UTA","NO","","","","",""
"42412-48598","SF","Semi","Semi Ojeleye","Ojeleye","6.674193351499496","31","3500","BOS@WAS","BOS","WAS","","","","",""
"42412-49114","PG","Frank","Frank Mason","Mason","4.224999904632568","4","3500","MIL@SA","MIL","SA","","","","",""
"42412-85466","PF","Wenyen","Wenyen Gabriel","Gabriel","4.344444274902344","9","3500","GS@SAC","SAC","GS","","","","",""
"42412-24546","SF","Denzel","Denzel Valentine","Valentine","12.319048200334821","21","3500","CHI@DAL","CHI","DAL","","","","",""
"42412-15843","PG","Trey","Trey Burke","Burke","13.594444274902344","18","3500","OKC@PHI","PHI","OKC","","","","",""
"42412-17894","PF","Mike","Mike Muscala","Muscala","7.152380807059152","21","3500","OKC@PHI","OKC","PHI","","","","",""
"42412-97263","C","Drew","Drew Eubanks","Eubanks","7.6400001525878904","5","3500","MIL@SA","SA","MIL","","","","",""
"42412-16368","PF","Mike","Mike Scott","Scott","11.305405075485641","37","3500","OKC@PHI","PHI","OKC","","","","",""
"42412-9715","SG","Marco","Marco Belinelli","Belinelli","9.829032651839718","31","3500","MIL@SA","SA","MIL","","","","",""
"42412-63478","C","Cristiano","Cristiano Felicio","Felicio","9.634999593098959","60","3500","CHI@DAL","CHI","DAL","","","","",""
"42412-9725","SF","C.J.","C.J. Miles","Miles","13.439999389648438","10","3500","BOS@WAS","WAS","BOS","O","Wrist","","",""
